Objects
100
,,Global Angle dogger2:dogger2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
319,0,-0.002192,0.005356,-0.002506,-8.722659,18.253036,325.035400
320,0,-0.002116,0.005354,-0.002523,-8.722247,18.257757,325.024414
321,0,-0.002438,0.005333,-0.002500,-8.721897,18.261890,325.019775
322,0,-0.002504,0.005357,-0.002516,-8.729102,18.259806,325.021210
323,0,-0.002544,0.005296,-0.002540,-8.748685,18.267233,325.032043
324,0,-0.002432,0.005238,-0.002508,-8.762453,18.261747,325.025940
325,0,-0.002256,0.005306,-0.002516,-8.752236,18.267534,325.023895
326,0,-0.002441,0.005309,-0.002462,-8.753304,18.266985,325.037231
327,0,-0.002304,0.005246,-0.002482,-8.749711,18.268703,325.037994
328,0,-0.002542,0.005301,-0.002453,-8.744632,18.262869,325.040558
329,0,-0.002242,0.005352,-0.002515,-8.744087,18.263372,325.023438
330,0,-0.002236,0.005398,-0.002477,-8.738984,18.257469,325.010254
331,0,-0.002034,0.005327,-0.002498,-8.737531,18.266392,325.015747
332,0,-0.002020,0.005401,-0.002506,-8.724274,18.264351,325.029266
333,0,-0.002291,0.005384,-0.002562,-8.721972,18.252375,325.021240
334,0,-0.002424,0.005378,-0.002585,-8.725782,18.248262,325.028839
335,0,-0.002487,0.005397,-0.002555,-8.724979,18.240072,325.012726
336,0,-0.002220,0.005389,-0.002592,-8.724788,18.237160,325.022461
337,0,-0.002276,0.005350,-0.002645,-8.720289,18.236908,325.026093
338,0,-0.002415,0.005376,-0.002642,-8.714413,18.234928,325.031128
339,0,-0.002603,0.005336,-0.002608,-8.715495,18.236420,325.021423
340,0,-0.002248,0.005307,-0.002614,-8.711240,18.230812,325.011505
341,0,-0.002220,0.005444,-0.002581,-8.715939,18.226952,325.014923
342,0,-0.002259,0.005308,-0.002546,-8.723876,18.228828,325.016907
343,0,-0.002220,0.005466,-0.002476,-8.716816,18.219505,325.045807
344,0,-0.002215,0.005402,-0.002503,-8.707713,18.227497,325.043335
345,0,-0.002215,0.005364,-0.002447,-8.690247,18.223873,325.027557
346,0,-0.002310,0.005364,-0.002412,-8.695099,18.218166,325.007324
347,0,-0.002325,0.005399,-0.002432,-8.708546,18.216539,325.002319
348,0,-0.002155,0.005389,-0.002430,-8.714359,18.223019,325.001465
349,0,-0.002213,0.005375,-0.002436,-8.712358,18.228041,325.030884
350,0,-0.002246,0.005386,-0.002429,-8.702023,18.229826,325.041840
351,0,-0.002389,0.005385,-0.002438,-8.698016,18.221033,325.029938
352,0,-0.002342,0.005371,-0.002432,-8.703934,18.223953,325.025116
353,0,-0.002241,0.005414,-0.002495,-8.710087,18.229588,325.015594
354,0,-0.002251,0.005368,-0.002428,-8.722303,18.229223,325.014587
355,0,-0.002304,0.005414,-0.002547,-8.726606,18.233425,325.014954
356,0,-0.002038,0.005361,-0.002585,-8.725163,18.238565,325.032715
357,0,-0.002194,0.005388,-0.002568,-8.727606,18.235088,325.032288
358,0,-0.002366,0.005345,-0.002566,-8.725573,18.237749,325.032806
359,0,-0.002310,0.005416,-0.002561,-8.729752,18.234219,325.019806
360,0,-0.002535,0.005384,-0.002589,-8.732130,18.240877,325.011475
361,0,-0.002289,0.005334,-0.002585,-8.732047,18.247480,325.021698
362,0,-0.002675,0.005347,-0.002532,-8.739320,18.242857,325.029938
363,0,-0.002204,0.005384,-0.002487,-8.740594,18.242952,325.039886
364,0,-0.002207,0.005367,-0.002525,-8.730368,18.239641,325.034088
365,0,-0.002495,0.005422,-0.002518,-8.725682,18.241159,325.013397
366,0,-0.002063,0.005320,-0.002448,-8.715207,18.244085,325.010651
367,0,-0.002428,0.005351,-0.002514,-8.722472,18.248850,325.007751
